	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	psalm	Noun	tr	sacred song	sog	ܡܙܡܘܪ	tr=mazmur
eng	psalm	Noun	tr	sacred song	spa	salmo	m
eng	psalm	Noun	tr	sacred song	sqi	psalm	m
eng	psalm	Noun	tr	sacred song	swe	psalm	c
eng	psalm	Noun	tr	sacred song	tgl	salmo
eng	psalm	Noun	tr	sacred song	tha	เพลงสวด
eng	psalm	Noun	tr	sacred song	tur	ilahi
eng	psalm	Noun	tr	sacred song	tur	mezmur
eng	psalm	Noun	tr	sacred song	tur	zebur
eng	psalm	Noun	tr	sacred song	ukr	псало́м	m	sc=Cyrl
eng	psalm	Noun	tr	sacred song	uzb	psalom
eng	psalm	Noun	tr	sacred song	uzb	zabur
eng	psalm	Noun	tr	sacred song	vie	thánh ca
eng	psalm	Noun	tr	sacred song	vie	thánh thi
eng	psalmodial	Adjective	tr		ita	salmodiale
eng	psalmodic	Adjective	tr	relating to psalmody	fin	psalmi	alt=psalmi-
eng	psalmodic	Adjective	tr	relating to psalmody	fra	psalmodique
eng	psalmodic	Adjective	tr	relating to psalmody	hun	zsoltáros
eng	psalmodic	Adjective	tr	relating to psalmody	pol	psalmodyczny
eng	psalmody	Noun	tr	collection of psalms	fin	psalmikokoelma
eng	psalmody	Noun	tr	collection of psalms	fin	virsikirja
eng	psalmody	Noun	tr	collection of psalms	hun	zsoltárkönyv
eng	psalmody	Noun	tr	collection of psalms	hun	zsoltároskönyv
eng	psalmody	Noun	tr	singing of psalms	bul	псалмопение	n
eng	psalmody	Noun	tr	singing of psalms	cym	salmyddiaeth	f
eng	psalmody	Noun	tr	singing of psalms	ell	ψαλμωδία	f
eng	psalmody	Noun	tr	singing of psalms	fin	psalmilaulu
eng	psalmody	Noun	tr	singing of psalms	fin	veisaaminen
eng	psalmody	Noun	tr	singing of psalms	fin	veisuu
eng	psalmody	Noun	tr	singing of psalms	fin	virren veisuu
eng	psalmody	Noun	tr	singing of psalms	fra	psalmodie	f
eng	psalmody	Noun	tr	singing of psalms	glv	saumeydys
eng	psalmody	Noun	tr	singing of psalms	glv	saumeyraght
eng	psalmody	Noun	tr	singing of psalms	hun	zsoltáréneklés
eng	psalmody	Noun	tr	singing of psalms	pol	psalmodia	f
eng	psalmody	Noun	tr	singing of psalms	spa	salmodia
eng	Psalms	Proper noun	tr	book of the Bible	afr	Psalms
eng	Psalms	Proper noun	tr	book of the Bible	ara	الزبور	m
eng	Psalms	Proper noun	tr	book of the Bible	ara	المزامير
eng	Psalms	Proper noun	tr	book of the Bible	ara	زبور	m	tr=zabūr
eng	Psalms	Proper noun	tr	book of the Bible	ben	সামসঙ্গীত
eng	Psalms	Proper noun	tr	book of the Bible	bre	Salmoù	m
eng	Psalms	Proper noun	tr	book of the Bible	cat	Salms	m-p
eng	Psalms	Proper noun	tr	book of the Bible	cdo	詩篇	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	cdo	诗篇	tr=Sĭ-piĕng	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	ceb	Mga Salmo
eng	Psalms	Proper noun	tr	book of the Bible	ces	Žalmů
eng	Psalms	Proper noun	tr	book of the Bible	cmn	詩篇	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	cmn	诗篇	tr=Shīpiān	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	cos	Salmi
eng	Psalms	Proper noun	tr	book of the Bible	cym	Salmau	m-p
eng	Psalms	Proper noun	tr	book of the Bible	dan	Salmerne
eng	Psalms	Proper noun	tr	book of the Bible	deu	Psalmen	m-p
eng	Psalms	Proper noun	tr	book of the Bible	ell	Ψαλμοί	m-p
eng	Psalms	Proper noun	tr	book of the Bible	est	Psalmid	p
eng	Psalms	Proper noun	tr	book of the Bible	eus	Salmoak	p
eng	Psalms	Proper noun	tr	book of the Bible	fao	Sálmarnir	m
eng	Psalms	Proper noun	tr	book of the Bible	fas	مزامیر
eng	Psalms	Proper noun	tr	book of the Bible	fin	Psalmien kirja
eng	Psalms	Proper noun	tr	book of the Bible	fin	Psalmit
eng	Psalms	Proper noun	tr	book of the Bible	fra	Psaumes
eng	Psalms	Proper noun	tr	book of the Bible	fry	Psalmen	p
eng	Psalms	Proper noun	tr	book of the Bible	gla	Sailm	m-p
eng	Psalms	Proper noun	tr	book of the Bible	gle	Leabhar na Salm	m
eng	Psalms	Proper noun	tr	book of the Bible	gle	Sailm	m-p
eng	Psalms	Proper noun	tr	book of the Bible	grc	Ψαλμοί	m-p
eng	Psalms	Proper noun	tr	book of the Bible	guj	ગીતશાસ્ત્ર
eng	Psalms	Proper noun	tr	book of the Bible	hak	詩篇	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	hak	诗篇	tr=Sṳ̂-phiên	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	haw	Halelū
eng	Psalms	Proper noun	tr	book of the Bible	hbs	Psalmi
eng	Psalms	Proper noun	tr	book of the Bible	heb	תְּהִלִּים	tr=tehilim	sc=Hebr
eng	Psalms	Proper noun	tr	book of the Bible	hin	भजन संहिता
eng	Psalms	Proper noun	tr	book of the Bible	hun	A zsoltárok könyve
eng	Psalms	Proper noun	tr	book of the Bible	hye	Սաղմոսարան
eng	Psalms	Proper noun	tr	book of the Bible	ido	Psalmi	m-p
eng	Psalms	Proper noun	tr	book of the Bible	isl	Sálmarnir	m-p
eng	Psalms	Proper noun	tr	book of the Bible	ita	Salmi
eng	Psalms	Proper noun	tr	book of the Bible	jpn	詩篇	tr=しへん, shihen
eng	Psalms	Proper noun	tr	book of the Bible	kan	ಕೀರ್ತನೆ
eng	Psalms	Proper noun	tr	book of the Bible	kan	ಕೀರ್ತನೆಗಳು
eng	Psalms	Proper noun	tr	book of the Bible	kaz	Забур жырлары
eng	Psalms	Proper noun	tr	book of the Bible	khm	ទំនុកដំកើង
eng	Psalms	Proper noun	tr	book of the Bible	kor	시편
eng	Psalms	Proper noun	tr	book of the Bible	lat	Psalmi	m-p
eng	Psalms	Proper noun	tr	book of the Bible	lav	Psalmi	m-p
eng	Psalms	Proper noun	tr	book of the Bible	lim	Psalme
eng	Psalms	Proper noun	tr	book of the Bible	lit	Psalmynas	f-p
eng	Psalms	Proper noun	tr	book of the Bible	mal	സങ്കീർത്തനങ്ങൾ
eng	Psalms	Proper noun	tr	book of the Bible	mar	स्तोत्रसंहिता
eng	Psalms	Proper noun	tr	book of the Bible	mlt	Is-Salmi
eng	Psalms	Proper noun	tr	book of the Bible	mon	Дуулал
eng	Psalms	Proper noun	tr	book of the Bible	mri	Ngā Waiata
eng	Psalms	Proper noun	tr	book of the Bible	mya	ဆာလံကျမ်း
eng	Psalms	Proper noun	tr	book of the Bible	nan	詩篇	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	nan	诗篇	tr=Si-phian	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	nep	भजनसंग्रह
eng	Psalms	Proper noun	tr	book of the Bible	nld	Psalmen
eng	Psalms	Proper noun	tr	book of the Bible	nor	Salmene	m-p
eng	Psalms	Proper noun	tr	book of the Bible	ori	ଗୀତସଂହିତା
eng	Psalms	Proper noun	tr	book of the Bible	pan	ਜ਼ਬੂਰ
eng	Psalms	Proper noun	tr	book of the Bible	pol	Księga Psalmów	f
eng	Psalms	Proper noun	tr	book of the Bible	por	Salmos
eng	Psalms	Proper noun	tr	book of the Bible	ron	Psalmi	m-p
eng	Psalms	Proper noun	tr	book of the Bible	rus	псалом	m-p	alt=псалмы́
