	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	crab mentality	Noun	tr	If I can't have it neither can you	cmn	螃蟹心理	tr=pángxiè xīnlǐ
eng	crab mentality	Noun	tr	If I can't have it neither can you	cmn	螃蟹精神	tr=pángxiè jīngshén
eng	crab mentality	Noun	tr	If I can't have it neither can you	fin	keskinäinen kateus
eng	crab mentality	Noun	tr	If I can't have it neither can you	hbs	da komšiji crkne krava
eng	crab mentality	Noun	tr	If I can't have it neither can you	tgl	isip-alimango
eng	crab mentality	Noun	tr	If I can't have it neither can you	tgl	isip talangka
eng	crab mentality	Noun	tr	If I can't have it neither can you	tgl	kaisipang talangka
eng	crab	Noun	tr	bad-tempered person	bul	раздразни́телен чове́к	m
eng	crab	Noun	tr	bad-tempered person	epo	grumblemulo
eng	crab	Noun	tr	bad-tempered person	fin	mörökölli
eng	crab	Noun	tr	bad-tempered person	pol	opryskliwy
eng	crab	Noun	tr	crustacean	acm	جِنّيْب	m	tr=jinnı̄b
eng	crab	Noun	tr	crustacean	acw	سَرَطان	m	tr=saraṭān
eng	crab	Noun	tr	crustacean	acw	سَلْطَعون	m	tr=salṭaʿōn
eng	crab	Noun	tr	crustacean	afr	krap
eng	crab	Noun	tr	crustacean	aho	𑜆𑜥
eng	crab	Noun	tr	crustacean	ain	アㇺパイ	tr=ampay
eng	crab	Noun	tr	crustacean	ain	アㇺパヤヤ	tr=ampayaya
eng	crab	Noun	tr	crustacean	amh	ክራብ
eng	crab	Noun	tr	crustacean	ang	cancer	m
eng	crab	Noun	tr	crustacean	ang	crabba	m
eng	crab	Noun	tr	crustacean	apc	سَلْطَعون	m	tr=salṭaʿōn
eng	crab	Noun	tr	crustacean	ara	سَرَطَان	m
eng	crab	Noun	tr	crustacean	arg	candreixo
eng	crab	Noun	tr	crustacean	arz	ابو جلمبو	m	tr=abu galambu
eng	crab	Noun	tr	crustacean	arz	كبوريا	m	tr=kaboryā
eng	crab	Noun	tr	crustacean	asm	কেঁকোৰা
