	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	iris	Noun	tr	part of the eye	swe	iris	c
eng	iris	Noun	tr	part of the eye	swe	regnbågshinna
eng	iris	Noun	tr	part of the eye	tgl	alikmata
eng	iris	Noun	tr	part of the eye	tha	ม่านตา
eng	iris	Noun	tr	part of the eye	tur	iris
eng	iris	Noun	tr	part of the eye	vie	mống mắt
eng	iris	Noun	tr	part of the eye	vol	lirid
eng	iris	Noun	tr	photography, cinematography: diaphragm	bul	бленда	f
eng	iris	Noun	tr	photography, cinematography: diaphragm	fin	aukko
eng	iris	Noun	tr	photography, cinematography: diaphragm	fin	himmennin
eng	iris	Noun	tr	photography, cinematography: diaphragm	fra	iris	m
eng	iris	Noun	tr	photography, cinematography: diaphragm	hbs	blȇnda	f
eng	iris	Noun	tr	photography, cinematography: diaphragm	hbs	бле̑нда	f
eng	iris	Noun	tr	photography, cinematography: diaphragm	hun	írisz
eng	iris	Noun	tr	photography, cinematography: diaphragm	ron	iris	n
eng	iris	Noun	tr	plant of the genus ''Iris''	afr	iris
eng	iris	Noun	tr	plant of the genus ''Iris''	bul	ирис	m
eng	iris	Noun	tr	plant of the genus ''Iris''	bul	перуника	f
eng	iris	Noun	tr	plant of the genus ''Iris''	cat	iris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	cat	lliri	m
eng	iris	Noun	tr	plant of the genus ''Iris''	ces	kosatec	m
eng	iris	Noun	tr	plant of the genus ''Iris''	cmn	鳶尾花
eng	iris	Noun	tr	plant of the genus ''Iris''	cmn	鸢尾花	tr=yuānwěi huā
eng	iris	Noun	tr	plant of the genus ''Iris''	dan	iris	c
eng	iris	Noun	tr	plant of the genus ''Iris''	deu	Iris	f
eng	iris	Noun	tr	plant of the genus ''Iris''	deu	Schwertlilie	f
eng	iris	Noun	tr	plant of the genus ''Iris''	ell	ίρις	f
eng	iris	Noun	tr	plant of the genus ''Iris''	enm	flourdelis
eng	iris	Noun	tr	plant of the genus ''Iris''	fao	mækja	f
eng	iris	Noun	tr	plant of the genus ''Iris''	fas	زنبق	tr=zanbaq
eng	iris	Noun	tr	plant of the genus ''Iris''	fin	kurjenmiekka
eng	iris	Noun	tr	plant of the genus ''Iris''	fra	iris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	gla	seileastair	m
eng	iris	Noun	tr	plant of the genus ''Iris''	gle	glóiriam	m
eng	iris	Noun	tr	plant of the genus ''Iris''	gle	ireas	m
eng	iris	Noun	tr	plant of the genus ''Iris''	glg	lirio	m
eng	iris	Noun	tr	plant of the genus ''Iris''	hbs	ȋris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	hbs	perùnika	f
eng	iris	Noun	tr	plant of the genus ''Iris''	hbs	и̑рис	m
eng	iris	Noun	tr	plant of the genus ''Iris''	hbs	перу̀ника	f
eng	iris	Noun	tr	plant of the genus ''Iris''	heb	אִירוּס	m	tr=írus
eng	iris	Noun	tr	plant of the genus ''Iris''	hun	írisz
eng	iris	Noun	tr	plant of the genus ''Iris''	hun	nőszirom
