	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	ita	torta della Foresta Nera	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	jpn	ガトー・ド・フォレノワール	tr=gatō do Fore Nowāru
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	jpn	シュヴァルツヴェルダー・キルシュトルテ	tr=Shuvarutsuverudā Kirushutorute
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	jpn	ブラックフォレストケーキ
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	jpn	ブラック・フォレスト・ケーキ	tr=Burakku Foresuto kēki
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	kor	^블랙 ^포리스트 케이크
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	nld	Schwarzwalder kersentaart	m	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	nld	Zwarte Woudtaart	m	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	pol	tort szwarcwaldzki	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	por	bolo floresta negra	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	por	floresta negra	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	rus	шва́рцвальдский вишнёвый торт	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	spa	pastel Selva Negra	m
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	spa	tarta Selva Negra	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	spa	torta Selva Negra	f
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	swe	schwarzwaldtårta	c
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	tur	Karaorman Pastası
eng	Black Forest gâteau	Noun	tr	type of gâteau originating in the Black Forest region of Germany	yue	黑森林蛋糕	tr=Haak1 Sam1 Lam4 daan6 gou1
eng	Black Forest ham	Noun	tr	ham produced in the Black Forest region	deu	Schwarzwälder Schinken	m
eng	Black Forest horse	Noun	tr	draft horse	deu	Schwarzwälder Kaltblut	n
eng	Black Forest	Proper noun	tr	German forest and mountain range	afr	Swartwoud
eng	Black Forest	Proper noun	tr	German forest and mountain range	ara	الْغَابَة السَّوْدَاء	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	ast	Selva Prieta	f
