	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Icelandic	Adjective	tr	of or relating to Iceland	tgl	Islandes
eng	Icelandic	Adjective	tr	of or relating to Iceland	tur	İzlanda
eng	Icelandic	Adjective	tr	of or relating to Iceland	ukr	ісла́ндський
eng	Icelandic	Adjective	tr	of or relating to Iceland	vol	Lisladeänik
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	ast	islandés
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	bel	ісла́ндскі
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	deu	isländisch
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	epo	islanda
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	fao	íslendskt	n
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	gla	Tìleach
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	glg	islandés
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	hye	իսլանդերեն
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	kat	ისლანდიური
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	kaz	исландиялық
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	por	islandês
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	tgl	Islandes
eng	Icelandic	Adjective	tr	of or relating to the Icelandic language	vol	Lisladeänapükik
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	bel	ісла́ндскі
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	deu	isländisch
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	epo	islandana
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	fin	islantilainen
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	gla	Tìleach
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	gle	Íoslannach
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	glg	islandés	m
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	glv	Eeslynnagh
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	hye	իսլանդական
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	kat	ისლანდიური
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	kaz	исландиялық
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	nno	islandsk
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	nob	islandsk
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	por	islandês	m
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	tgl	Islandes
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	vol	hi-Lisladeänanik
