	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	oddball	Noun	tr	eccentric person	swe	kuf	c
eng	odderon	Noun	tr		fra	oddéron	m
eng	odd function	Noun	tr	function	dan	ulige funktion	c
eng	odd function	Noun	tr	function	deu	ungerade Funktion	f
eng	odd function	Noun	tr	function	fra	fonction impaire	f
eng	odd function	Noun	tr	function	isl	oddstætt fall	n
eng	odd function	Noun	tr	function	pol	funkcja nieparzysta	f
eng	odd function	Noun	tr	function	rus	нечётная фу́нкция	f
eng	odd function	Noun	tr	function	swe	udda funktion	c
eng	oddity	Noun	tr	strangeness	ara	غَرَابَة	f
eng	oddity	Noun	tr	strangeness	bul	странност	f
eng	oddity	Noun	tr	strangeness	bul	чудатост	f
eng	oddity	Noun	tr	strangeness	deu	Seltsamkeit	f
eng	oddity	Noun	tr	strangeness	fra	bizarrerie	f
eng	oddity	Noun	tr	strangeness	fra	excentricité	f
eng	oddity	Noun	tr	strangeness	ita	stranezza	f
eng	oddity	Noun	tr	strangeness	lav	dīvainība	f
eng	oddity	Noun	tr	strangeness	nld	rariteit
eng	oddity	Noun	tr	strangeness	ron	ciudățenie	f
eng	oddity	Noun	tr	strangeness	ron	curiozitate	f
eng	oddity	Noun	tr	strangeness	spa	rareza	f
eng	odd job	Verb	tr	task of incidental nature	deu	Gelegenheitsarbeit	f
eng	odd job	Verb	tr	task of incidental nature	fin	aputyö
eng	odd job	Verb	tr	task of incidental nature	fin	hanttihomma
eng	odd job	Verb	tr	task of incidental nature	fin	hanttityö
eng	odd job	Verb	tr	task of incidental nature	nno	småjobb	m
eng	odd job	Verb	tr	task of incidental nature	nob	småjobb	m
eng	odd job	Verb	tr	task of incidental nature	por	biscate	m
eng	odd job	Verb	tr	task of incidental nature	rus	случа́йная рабо́та	f
eng	odd job	Verb	tr	temporary job	cmn	临时工	tr=línshígōng	sc=Hani
eng	odd job	Verb	tr	temporary job	cmn	臨時工	sc=Hani
eng	odd job	Verb	tr	temporary job	deu	Zeitarbeit	f
eng	odd job	Verb	tr	temporary job	fin	pätkätyö
eng	odd job	Verb	tr	temporary job	fin	silpputyö
eng	odd job	Verb	tr	temporary job	fra	petit boulot	m
eng	odd job	Verb	tr	temporary job	ita	lavoro occasionale	m
eng	odd job	Verb	tr	temporary job	rus	вре́менная рабо́та	f
eng	odd job	Verb	tr	temporary job	spa	chapuza	f
eng	odd lot	Noun	tr	set of leftover goods	fin	jäännöserä
eng	oddment	Noun	tr	something left over	bul	остатък	m
eng	oddment	Noun	tr	something left over	mri	mōmōhanga
eng	oddments	Noun	tr	a collection containing a variety of miscellaneous things	rus	вся́кая вся́чина	f
eng	oddness	Noun	tr	the result or product of being odd	lav	dīvainība	f
eng	oddness	Noun	tr	the state or quality of being odd	ara	غَرَابَة	f
eng	oddness	Noun	tr	the state or quality of being odd	fin	kummallisuus
eng	oddness	Noun	tr	the state or quality of being odd	gle	aiteacht	f
eng	oddness	Noun	tr	the state or quality of being odd	ita	bislaccheria	f
eng	oddness	Noun	tr	the state or quality of being odd	ita	bizzarria	f
eng	oddness	Noun	tr	the state or quality of being odd	ita	originalità	f
eng	oddness	Noun	tr	the state or quality of being odd	ita	stramberia	f
eng	oddness	Noun	tr	the state or quality of being odd	ita	stranezza	f
eng	oddness	Noun	tr	the state or quality of being odd	lav	dīvainība	f
eng	oddness	Noun	tr	the state or quality of being odd	lav	dīvainums	m
eng	odd number	Noun	tr		bul	тек	m
eng	odd number	Noun	tr		cat	nombre imparell	m
eng	odd number	Noun	tr		ces	liché číslo	n
eng	odd number	Noun	tr		cmn	单数	tr=dānshù	sc=Hani
eng	odd number	Noun	tr		cmn	單數	sc=Hani
eng	odd number	Noun	tr		cmn	奇数	tr=jīshù	sc=Hani
eng	odd number	Noun	tr		cmn	奇數	sc=Hani
eng	odd number	Noun	tr		cym	odrif	m
eng	odd number	Noun	tr		deu	ungerade Zahl	f
eng	odd number	Noun	tr		epo	nepara nombro
eng	odd number	Noun	tr		fin	pariton luku
eng	odd number	Noun	tr		fra	nombre impair	m
eng	odd number	Noun	tr		gle	uimhir chorr	f
eng	odd number	Noun	tr		hun	páratlan szám
eng	odd number	Noun	tr		jpn	奇数	tr=きすう, kisū	sc=Jpan
eng	odd number	Noun	tr		kmr	hejmara kit
eng	odd number	Noun	tr		kor	홀수	sc=Kore
eng	odd number	Noun	tr		kor	기수	sc=Kore
eng	odd number	Noun	tr		mri	punga
eng	odd number	Noun	tr		mri	tauhara
eng	odd number	Noun	tr		mri	tauwhara
eng	odd number	Noun	tr		nld	oneven getal
eng	odd number	Noun	tr		nno	oddetal	n
eng	odd number	Noun	tr		nob	oddetall	n
eng	odd number	Noun	tr		pol	liczba nieparzysta	f
eng	odd number	Noun	tr		por	número ímpar	m
eng	odd number	Noun	tr		rus	нечётное число́	n
eng	odd number	Noun	tr		spa	número impar	m
eng	odd number	Noun	tr		tgl	bilang na gansal
eng	odd number	Noun	tr		tha	คี่
eng	odd number	Noun	tr		tha	เลขคี่
eng	odd number	Noun	tr		tur	tek sayı
eng	odd one out	Noun	tr	misfit	fra	intrus	m
eng	odd one out	Noun	tr	misfit	hun	kakukktojás
eng	odd one out	Noun	tr	misfit	ita	eccentrico	m
eng	odd one out	Noun	tr	misfit	ita	intruso	m
eng	odd one out	Noun	tr	misfit	jpn	仲間外れ	tr=なかまはずれ, nakama hazure
eng	odd one out	Noun	tr	misfit	mri	tauhara
eng	odd one out	Noun	tr	puzzle	fra	intrus	m
eng	odd one out	Noun	tr	puzzle	hun	kakukktojás
eng	odd one out	Noun	tr	puzzle	jpn	仲間外れ	tr=なかまはずれ, nakama hazure
eng	odd-pinnate	Adjective	tr	pinnate with a single leaflet at the apex	nld	oneven geveerd
eng	odds and ends	Noun	tr	miscellaneous things	bak	ваҡ-төйәк	sc=Cyrl
eng	odds and ends	Noun	tr	miscellaneous things	bre	bitrakerezh	m
eng	odds and ends	Noun	tr	miscellaneous things	cmn	瑣碎的事
eng	odds and ends	Noun	tr	miscellaneous things	deu	Krimskrams	m
eng	odds and ends	Noun	tr	miscellaneous things	fas	هنزر پنزر	tr=henzer-penzer	sc=fa-Arab
eng	odds and ends	Noun	tr	miscellaneous things	fin	kama
eng	odds and ends	Noun	tr	miscellaneous things	fin	sälä
eng	odds and ends	Noun	tr	miscellaneous things	fra	bric-à-brac	m	m-p
eng	odds and ends	Noun	tr	miscellaneous things	gla	criomagan	f-p
eng	odds and ends	Noun	tr	miscellaneous things	gle	giúirléidí	f-p
eng	odds and ends	Noun	tr	miscellaneous things	glv	fooillagh
eng	odds and ends	Noun	tr	miscellaneous things	hat	kenkay
eng	odds and ends	Noun	tr	miscellaneous things	hbs	koještarija	f
eng	odds and ends	Noun	tr	miscellaneous things	hun	apróságok	p
eng	odds and ends	Noun	tr	miscellaneous things	hun	ez-az
eng	odds and ends	Noun	tr	miscellaneous things	hun	limlom
eng	odds and ends	Noun	tr	miscellaneous things	hye	թաշախուստ
eng	odds and ends	Noun	tr	miscellaneous things	ita	cianfrusaglie	f-p
eng	odds and ends	Noun	tr	miscellaneous things	kat	ნარჩენები
eng	odds and ends	Noun	tr	miscellaneous things	kat	ძველმანები
eng	odds and ends	Noun	tr	miscellaneous things	kat	წვრილმანები
eng	odds and ends	Noun	tr	miscellaneous things	lat	quisquilia	f
eng	odds and ends	Noun	tr	miscellaneous things	mya	တိုလီမိုလီ
eng	odds and ends	Noun	tr	miscellaneous things	nld	brokstukken	n-p
eng	odds and ends	Noun	tr	miscellaneous things	nld	van alles en nog wat
eng	odds and ends	Noun	tr	miscellaneous things	nor	ting og tang
eng	odds and ends	Noun	tr	miscellaneous things	por	miudezas	f-p
eng	odds and ends	Noun	tr	miscellaneous things	rus	вся́кая вся́чина	f
eng	odds and ends	Noun	tr	miscellaneous things	spa	retazos	m-p
eng	odds and ends	Noun	tr	miscellaneous things	spa	trastos	m-p
eng	odds and ends	Noun	tr	miscellaneous things	vol	jodem
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	afr	kansverhouding
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	bul	шанс	m
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	ces	šance	f
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	deu	Wahrscheinlichkeit	f
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	ell	πιθανότητα	f	sc=Grek
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	fin	mahdollisuus	p	alt=mahdollisuudet
eng	odds	Noun	tr	the ratio of the probabilities of an event happening to that of it not happening	fin	todennäköisyys	p	alt=todennäköisyydet
