eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	ces	balicí papír	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	ces	ozdobný papír	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	cmn	包装纸	tr=bāozhuāngzhǐ
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	cmn	包裝紙
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	cym	papur lapio
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	deu	Geschenkpapier	n
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	deu	Packpapier	n
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	fin	käärepaperi
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	fra	papier d'emballage	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	gle	páipéar beartán	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	heb	נְייַר עֲטִיפָה	m	tr=niyar ‘atifah
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	jpn	包装紙	tr=ほうそうし, hōsōshi
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	mri	pepa ruruku
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	msa	kertas pembungkus
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	nld	pakpapier	n
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	nrf	papi d'emballage	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	pol	papier pakowy	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	por	papel de/para embrulho	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	rus	обёрточная бума́га	f
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	rus	упако́вочная бума́га	f
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	sah	суу кумааҕыта
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	spa	papel de envolver	m
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	swe	omslagspapper
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	swe	presentpapper
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	tur	ambalaj
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	tur	ambalaj kağıdı
eng	wrapping paper	Noun	tr	paper used for wrapping parcels or presents	vol	päkamapapür
eng	wrap-up	Noun	tr	brief final summary	cmn	小結	sc=Hani
eng	wrap-up	Noun	tr	brief final summary	cmn	小结	tr=xiǎojié	sc=Hani
eng	wrap-up	Noun	tr	brief final summary	fin	yhteenveto
eng	wrap-up	Noun	tr	brief final summary	hbs	rezime
eng	wrap-up	Noun	tr	brief final summary	jpn	まとめ	tr=matome	sc=Jpan
eng	wrap-up	Noun	tr	brief final summary	kor	랩업	sc=Kore
eng	wrap-up	Noun	tr	brief final summary	rus	сво́дка	f
eng	wrap-up	Noun	tr	brief final summary	spa	resumen
eng	wrap up	Verb	tr	To finish off a task completely	deu	zum Abschluss bringen
eng	wrap up	Verb	tr	To finish off a task completely	deu	zusammenfassen
eng	wrap up	Verb	tr	To finish off a task completely	fas	جمع کردن	tr=jam' kardan	sc=fa-Arab
eng	wrap up	Verb	tr	To finish off a task completely	fin	päättää
eng	wrap up	Verb	tr	To finish off a task completely	fin	saada valmiiksi
eng	wrap up	Verb	tr	To finish off a task completely	fra	conclure
eng	wrap up	Verb	tr	To finish off a task completely	fra	terminer
eng	wrap up	Verb	tr	To finish off a task completely	ita	completare
eng	wrap up	Verb	tr	To finish off a task completely	ita	concludere
eng	wrap up	Verb	tr	To finish off a task completely	ita	portare a termine
eng	wrap up	Verb	tr	To finish off a task completely	ita	terminare
eng	wrap up	Verb	tr	To finish off a task completely	nld	afronden
eng	wrap up	Verb	tr	To finish off a task completely	pol	dokańczać	impf
eng	wrap up	Verb	tr	To finish off a task completely	pol	dokończyć	pf
