	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	T-shirt	Noun	tr	type of shirt	rus	тишо́тка	m
eng	T-shirt	Noun	tr	type of shirt	rus	футбо́лка	f
eng	T-shirt	Noun	tr	type of shirt	slk	tielko	n
eng	T-shirt	Noun	tr	type of shirt	slk	tričko	n
eng	T-shirt	Noun	tr	type of shirt	spa	camiseta	f
eng	T-shirt	Noun	tr	type of shirt	spa	franela	f
eng	T-shirt	Noun	tr	type of shirt	spa	playera	f
eng	T-shirt	Noun	tr	type of shirt	spa	polera	f
eng	T-shirt	Noun	tr	type of shirt	spa	polo	m
eng	T-shirt	Noun	tr	type of shirt	spa	pulóver	m
eng	T-shirt	Noun	tr	type of shirt	spa	remera	f
eng	T-shirt	Noun	tr	type of shirt	swe	t-shirt	c
eng	T-shirt	Noun	tr	type of shirt	swe	T-skjorta	c
eng	T-shirt	Noun	tr	type of shirt	swe	t-tröja	c
eng	T-shirt	Noun	tr	type of shirt	tam	கொசுவுசட்டை
eng	T-shirt	Noun	tr	type of shirt	tha	เสื้อยืด
eng	T-shirt	Noun	tr	type of shirt	tur	tişört
eng	T-shirt	Noun	tr	type of shirt	ukr	ма́йка	f
eng	T-shirt	Noun	tr	type of shirt	ukr	те́ніска	f
eng	T-shirt	Noun	tr	type of shirt	ukr	тішо́тка	f
eng	T-shirt	Noun	tr	type of shirt	ukr	футбо́лка	f
eng	T-shirt	Noun	tr	type of shirt	vec	maja	f
eng	T-shirt	Noun	tr	type of shirt	vec	majeta	f
eng	T-shirt	Noun	tr	type of shirt	vie	áo thun
eng	T-shirt	Noun	tr	type of shirt	yue	T恤	tr=ti1 seot1	sc=Hani
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	cmn	T字尺	tr=T-zìchǐ	sc=Hani
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	cmn	丁字尺	tr=dīngzìchǐ	sc=Hani
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	deu	Reißschiene	f
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	ell	παραλληλογράφος	m	sc=Grek
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	ell	ταυ	n	sc=Grek
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	ell	ταφ	n	sc=Grek
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	fin	T-viivain
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	fra	règle en T	f
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	gle	crosbhacart	m
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	jpn	T定規	tr=tī-jōgi	sc=Jpan
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	por	régua-tê	f
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	rus	науго́льник	m
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	rus	рейсши́на	f
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	tgl	paripang galod
eng	T-square	Noun	tr	rule with a short perpendicular crosspiece at one end	vol	däsinastripöm
