	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	slk	čajový obrad	m
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	spa	ceremonia del té	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	swe	teceremoni	c
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tam	தேனீர் சடங்கு
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tha	ชะโด	tr=chá-doo
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tha	ชาโนะยุ	tr=chaa-nó-yú
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tha	ซะโด	tr=sá-doo
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tha	พิธีชงชา	tr=pí-tii chong chaa
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tur	çay seremonisi
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	tur	çay töreni
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ukr	садо́	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ukr	тядо́	n
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	ukr	ча́йна церемо́нія	f
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	vie	trà đạo
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	vie	trà nghệ
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	vie	茶藝
eng	tea ceremony	Noun	tr	detailed ritual in Japan or Asia for preparing, serving and drinking tea	vie	茶道
eng	teachable	Adjective	tr	capable of being taught	ces	učenlivý	m
eng	teachable	Adjective	tr	capable of being taught	lat	docibilis
eng	teachable	Adjective	tr	capable of being taught	lat	docilis
eng	teachable	Adjective	tr	capable of being taught	spa	enseñable
eng	teachable	Adjective	tr	willing to receive instruction or learn	ces	učenlivý	m
eng	teacherage	Noun	tr	office	fin	opettajanvirka
eng	teacherage	Noun	tr	term	fin	virkakausi
eng	teacher-centered	Adjective	tr	focusing on teacher	fin	opettajakeskeinen
eng	teacher	Noun	tr	a female person who teaches	acw	أبلة	f	tr=ʾabla	sc=Arab
eng	teacher	Noun	tr	a female person who teaches	acw	مدرسة	f	tr=mudarrisa	sc=Arab
eng	teacher	Noun	tr	a female person who teaches	acw	معلمة	f	tr=muʿallima	sc=Arab
eng	teacher	Noun	tr	a female person who teaches	afr	onderwyseres	f
eng	teacher	Noun	tr	a female person who teaches	ara	مُدَرِّسَة	f
eng	teacher	Noun	tr	a female person who teaches	ara	مُعَلِّمَة	f
eng	teacher	Noun	tr	a female person who teaches	ary	أستادة	tr=ʾustāda
eng	teacher	Noun	tr	a female person who teaches	ary	معلمة	tr=muʿallima
eng	teacher	Noun	tr	a female person who teaches	arz	مدرسة	f	tr=mudaresa	sc=Arab
