	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	equal	Adjective	tr	the same in all respects	slk	rovnaký
eng	equal	Adjective	tr	the same in all respects	slv	enak
eng	equal	Adjective	tr	the same in all respects	slv	ȋsti
eng	equal	Adjective	tr	the same in all respects	spa	igual
eng	equal	Adjective	tr	the same in all respects	srd	aguale
eng	equal	Adjective	tr	the same in all respects	srd	auguale
eng	equal	Adjective	tr	the same in all respects	srd	chitu
eng	equal	Adjective	tr	the same in all respects	srd	gali
eng	equal	Adjective	tr	the same in all respects	srd	iguale
eng	equal	Adjective	tr	the same in all respects	srd	oguale
eng	equal	Adjective	tr	the same in all respects	srd	parinale
eng	equal	Adjective	tr	the same in all respects	srd	uguale
eng	equal	Adjective	tr	the same in all respects	swe	lik
eng	equal	Adjective	tr	the same in all respects	tgk	баробар
eng	equal	Adjective	tr	the same in all respects	tgl	parehas
eng	equal	Adjective	tr	the same in all respects	tha	เท่ากัน
eng	equal	Adjective	tr	the same in all respects	uig	ئوخشاش
eng	equal	Adjective	tr	the same in all respects	uig	باراۋەر
eng	equal	Adjective	tr	the same in all respects	uig	تەڭ
eng	equal	Adjective	tr	the same in all respects	ukr	одна́кий
eng	equal	Adjective	tr	the same in all respects	ukr	одна́ковий
eng	equal	Adjective	tr	the same in all respects	ukr	рі́вний
eng	equal	Adjective	tr	the same in all respects	ukr	то́й же
eng	equal	Adjective	tr	the same in all respects	urd	برابر	tr=barābar
eng	equal	Adjective	tr	the same in all respects	urd	سمان	tr=samān
eng	equal	Adjective	tr	the same in all respects	wln	ewal
eng	equal	Adjective	tr	the same in all respects	zdj	sawa
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ang	efenlīcnes	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ara	تَسَاوٍ	m
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ara	مُسَاوَاة	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	aze	bərabərlik
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	bel	раўнапра́ўе	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	bel	раўнапра́ўнасць	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	bel	ро́ўнасць	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	bul	равнопра́вие	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	cat	igualtat	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ces	rovnost	f
