	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mlt	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mon	Шри-Ланка	sc=Cyrl
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mri	Hīraka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mya	သီရိလင်္ကာ	sc=Mymr
eng	Sri Lanka	Proper noun	tr	a country in South Asia	mya	သီဟိုဠ်
eng	Sri Lanka	Proper noun	tr	a country in South Asia	nav	Swii Lankʼa
eng	Sri Lanka	Proper noun	tr	a country in South Asia	nld	Sri Lanka	n
eng	Sri Lanka	Proper noun	tr	a country in South Asia	nno	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	nob	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	nrf	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	pan	ਸ੍ਰੀ ਲੰਕਾ	sc=Guru
eng	Sri Lanka	Proper noun	tr	a country in South Asia	pol	Sri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	por	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	pus	سریلانکا
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ron	Sri Lanca
eng	Sri Lanka	Proper noun	tr	a country in South Asia	rus	Шри-Ланка́	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	rus	Шри-Ла́нка	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	san	श्रीलङ्का
eng	Sri Lanka	Proper noun	tr	a country in South Asia	sat	ᱥᱨᱤᱞᱚᱝᱠᱟ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	shn	ႀီႇႁူဝ်ႇ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	shn	သီႇႁူဝ်ႇ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	sin	ශ්‍රී ලංකා
eng	Sri Lanka	Proper noun	tr	a country in South Asia	sin	ශ්‍රී ලංකාව
eng	Sri Lanka	Proper noun	tr	a country in South Asia	slk	Srí Lanka	f
