	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни фига́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни хера́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни хрена́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни хуя́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ничего́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни черта́
eng	zilch	Noun	tr	''(informal)'' nothing	rus	ни шиша́
eng	zilch	Noun	tr	''(informal)'' nothing	swe	ingenting
eng	zilch	Noun	tr	''(informal)'' nothing	swe	noll
eng	zilch	Noun	tr	''(informal)'' nothing	swe	nolla	c
eng	zilch	Noun	tr	''(informal)'' nothing	tur	değersiz
eng	zilch	Noun	tr	''(informal)'' nothing	tur	hiç
eng	zillion	Noun	tr	unspecified large number	epo	umiliono
eng	zillion	Noun	tr	unspecified large number	fas	شونصد	tr=šunsad	sc=fa-Arab
eng	zillion	Noun	tr	unspecified large number	fin	tsiljoona
eng	zillion	Noun	tr	unspecified large number	fra	trouzmillion	m
eng	zillion	Noun	tr	unspecified large number	glg	millenta
eng	zillion	Noun	tr	unspecified large number	heb	מָלַאנְתַּלָּפִים	p	tr=malantalafim
eng	zillion	Noun	tr	unspecified large number	hye	ծիծիլյոն
eng	zillion	Noun	tr	unspecified large number	isl	skrilljón	f
eng	zillion	Noun	tr	unspecified large number	kor	골백
eng	zillion	Noun	tr	unspecified large number	nob	fantasillion	m
eng	zillion	Noun	tr	unspecified large number	nob	ørten
eng	zillion	Noun	tr	unspecified large number	nob	zillion	m
eng	zillion	Noun	tr	unspecified large number	por	milhentos
eng	zillion	Noun	tr	unspecified large number	por	trocentos
eng	zillion	Noun	tr	unspecified large number	por	zilhão	m
eng	zillion	Noun	tr	unspecified large number	spa	chorrocientos
eng	zillion	Noun	tr	unspecified large number	spa	chorromil
eng	zillion	Noun	tr	unspecified large number	spa	cuchucientos
eng	zillion	Noun	tr	unspecified large number	spa	cuchumil
eng	zillion	Noun	tr	unspecified large number	spa	enemil
eng	zillion	Noun	tr	unspecified large number	spa	quichicientos
eng	zillion	Noun	tr	unspecified large number	spa	sepetecientos
eng	zillion	Noun	tr	unspecified large number	spa	sopotocientos
eng	zillion	Noun	tr	unspecified large number	spa	tropecientos
eng	zincate	Noun	tr	any salt formally derived from zinc oxide or hydroxide by combination with a more electropositive element	ita	zincato	m
eng	zincate	Noun	tr	any salt formally derived from zinc oxide or hydroxide by combination with a more electropositive element	rus	цинкат
eng	zinc carbonate	Noun	tr	ZnCO3	mri	konutea pākawa waro
eng	zinc chloride	Noun	tr	ZnCl<sub>2</sub>	hun	cink-klorid
eng	zinc group	Noun	tr	Group 12 of the periodic table, comprising zinc, cadmium, mercury and copernicium	deu	Zinkgruppe	f
eng	zincite	Noun	tr	mineral	fin	sinkiitti
eng	zincite	Noun	tr	mineral	pol	cynkit	m
eng	zinc	Noun	tr	element	afr	sink
eng	zinc	Noun	tr	element	amh	ዚንክ
eng	zinc	Noun	tr	element	ara	تُوتِيَاء	m
eng	zinc	Noun	tr	element	ara	خَارَصِين	m
eng	zinc	Noun	tr	element	ara	زِنْك	m
eng	zinc	Noun	tr	element	ast	cinc	m
eng	zinc	Noun	tr	element	aze	sink
eng	zinc	Noun	tr	element	bel	цынк	m
eng	zinc	Noun	tr	element	ben	দস্তা
eng	zinc	Noun	tr	element	bod	ཏི་ཚ
eng	zinc	Noun	tr	element	bre	zink	m
eng	zinc	Noun	tr	element	bul	цинк	m
eng	zinc	Noun	tr	element	cat	zinc
eng	zinc	Noun	tr	element	ces	zinek	m
eng	zinc	Noun	tr	element	chr	ᎦᏙᎤᎳᏂ
eng	zinc	Noun	tr	element	cmn	鋅
eng	zinc	Noun	tr	element	cmn	锌	tr=xīn
eng	zinc	Noun	tr	element	cor	synk
eng	zinc	Noun	tr	element	csb	cynk
eng	zinc	Noun	tr	element	cym	zinc
eng	zinc	Noun	tr	element	dan	zink	c	n
eng	zinc	Noun	tr	element	deu	Zink	n
eng	zinc	Noun	tr	element	ell	τσίγκος	m
eng	zinc	Noun	tr	element	ell	ψευδάργυρος	m
eng	zinc	Noun	tr	element	epo	zinko
eng	zinc	Noun	tr	element	est	tsink
eng	zinc	Noun	tr	element	eus	zinka
eng	zinc	Noun	tr	element	fao	sink
eng	zinc	Noun	tr	element	fas	روی	tr=ruy
eng	zinc	Noun	tr	element	fin	sinkki
eng	zinc	Noun	tr	element	fra	zinc	m
eng	zinc	Noun	tr	element	fry	sink	n
eng	zinc	Noun	tr	element	fur	zinc
eng	zinc	Noun	tr	element	gla	sinc
eng	zinc	Noun	tr	element	gle	sinc
eng	zinc	Noun	tr	element	glg	cinc
eng	zinc	Noun	tr	element	glv	meain ghorrym	f
eng	zinc	Noun	tr	element	glv	shinc	m
eng	zinc	Noun	tr	element	hbs	cȉnk	m
eng	zinc	Noun	tr	element	hbs	ци̏нк	m
eng	zinc	Noun	tr	element	heb	אָבָץ	m	tr=avats
eng	zinc	Noun	tr	element	hin	जस्ता	m
eng	zinc	Noun	tr	element	hun	cink
eng	zinc	Noun	tr	element	hye	ցինկ
eng	zinc	Noun	tr	element	ido	zinko
eng	zinc	Noun	tr	element	ina	zinc
eng	zinc	Noun	tr	element	ind	seng
eng	zinc	Noun	tr	element	isl	sink
eng	zinc	Noun	tr	element	ita	zinco	m
eng	zinc	Noun	tr	element	jpn	亜鉛	tr=あえん, aen
eng	zinc	Noun	tr	element	kal	zinki
eng	zinc	Noun	tr	element	kat	თუთია
eng	zinc	Noun	tr	element	kaz	мырыш
eng	zinc	Noun	tr	element	khm	ស័ង្កសី
eng	zinc	Noun	tr	element	khm	ស័ង្គសី
eng	zinc	Noun	tr	element	khm	សាំង្កសី
eng	zinc	Noun	tr	element	kir	цинк
eng	zinc	Noun	tr	element	kor	아연
eng	zinc	Noun	tr	element	kor	亞鉛
