	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Vulpecula	Proper noun	tr	autumn constellation	fin	Kettu
eng	Vulpecula	Proper noun	tr	autumn constellation	fra	Petit Renard	m
eng	Vulpecula	Proper noun	tr	autumn constellation	gle	Sionnach	m	alt=an Sionnach
eng	Vulpecula	Proper noun	tr	autumn constellation	glg	Raposa	f
eng	Vulpecula	Proper noun	tr	autumn constellation	hak	狐狸座	tr=Fùlìchho
eng	Vulpecula	Proper noun	tr	autumn constellation	hbs	Lisica
eng	Vulpecula	Proper noun	tr	autumn constellation	heb	שועלון
eng	Vulpecula	Proper noun	tr	autumn constellation	hun	Kis Róka
eng	Vulpecula	Proper noun	tr	autumn constellation	hye	Աղվես
eng	Vulpecula	Proper noun	tr	autumn constellation	ita	Volpetta
eng	Vulpecula	Proper noun	tr	autumn constellation	jav	Vulpecula
eng	Vulpecula	Proper noun	tr	autumn constellation	jpn	こぎつね座	tr=Kogitsune-za
eng	Vulpecula	Proper noun	tr	autumn constellation	kor	여우자리
eng	Vulpecula	Proper noun	tr	autumn constellation	lav	Lapsiņa
eng	Vulpecula	Proper noun	tr	autumn constellation	lit	Laputė
eng	Vulpecula	Proper noun	tr	autumn constellation	ltz	Fuuss
eng	Vulpecula	Proper noun	tr	autumn constellation	mal	ജംബുകൻ
eng	Vulpecula	Proper noun	tr	autumn constellation	mar	जंबुक
eng	Vulpecula	Proper noun	tr	autumn constellation	mkd	Лисица
eng	Vulpecula	Proper noun	tr	autumn constellation	msa	Rubah Kecil
eng	Vulpecula	Proper noun	tr	autumn constellation	nan	狐狸座	tr=Hô͘lîchō	sc=Hani
eng	Vulpecula	Proper noun	tr	autumn constellation	nld	Vosje
eng	Vulpecula	Proper noun	tr	autumn constellation	nor	Reven
eng	Vulpecula	Proper noun	tr	autumn constellation	oci	Pichon Rainal
eng	Vulpecula	Proper noun	tr	autumn constellation	pol	Lisek	m
eng	Vulpecula	Proper noun	tr	autumn constellation	por	Raposa
eng	Vulpecula	Proper noun	tr	autumn constellation	que	Atuq
eng	Vulpecula	Proper noun	tr	autumn constellation	ron	Vulpea
eng	Vulpecula	Proper noun	tr	autumn constellation	rus	Лиси́чка	f
eng	Vulpecula	Proper noun	tr	autumn constellation	sah	Саһыл
eng	Vulpecula	Proper noun	tr	autumn constellation	slk	Líška
eng	Vulpecula	Proper noun	tr	autumn constellation	slv	Lisička
eng	Vulpecula	Proper noun	tr	autumn constellation	spa	Vulpecula
eng	Vulpecula	Proper noun	tr	autumn constellation	swa	Mbweha
eng	Vulpecula	Proper noun	tr	autumn constellation	swe	Räven
eng	Vulpecula	Proper noun	tr	autumn constellation	tha	กลุ่มดาวหมาจิ้งจอก
eng	Vulpecula	Proper noun	tr	autumn constellation	tur	Tilkicik
eng	Vulpecula	Proper noun	tr	autumn constellation	ukr	Лисичка
eng	Vulpecula	Proper noun	tr	autumn constellation	urd	لومڑی
eng	Vulpecula	Proper noun	tr	autumn constellation	vie	Hồ Ly
eng	Vulpecula	Proper noun	tr	autumn constellation	war	Vulpecula
eng	Vulpecula	Proper noun	tr	autumn constellation	yue	狐狸座	sc=Hani
eng	Vuoksi River	Proper noun	tr	river in Finland	dan	Vuoksi
eng	Vuoksi River	Proper noun	tr	river in Finland	deu	Vuoksi
eng	Vuoksi River	Proper noun	tr	river in Finland	deu	Wuoksa
eng	Vuoksi River	Proper noun	tr	river in Finland	fin	Vuoksi
eng	Vuoksi River	Proper noun	tr	river in Finland	krl	Vöksa
eng	Vuoksi River	Proper noun	tr	river in Finland	krl	Vuokša
eng	Vuoksi River	Proper noun	tr	river in Finland	rus	Вуо́кса	f
eng	Vuoksi River	Proper noun	tr	river in Finland	swe	Vuoksen
