	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	space	Noun	tr	area beyond atmosphere of planets	bak	йыһан	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	bel	ко́смас	m	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	ben	মহাকাশ	sc=Beng
eng	space	Noun	tr	area beyond atmosphere of planets	ben	মহাশূন্য
eng	space	Noun	tr	area beyond atmosphere of planets	bre	egor	m
eng	space	Noun	tr	area beyond atmosphere of planets	bul	ко́смос	m	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	cat	espai	m
eng	space	Noun	tr	area beyond atmosphere of planets	ces	vesmír	m
eng	space	Noun	tr	area beyond atmosphere of planets	cmn	太空	tr=tàikōng	sc=Hani
eng	space	Noun	tr	area beyond atmosphere of planets	cmn	宇宙	tr=yǔzhòu	sc=Hani
eng	space	Noun	tr	area beyond atmosphere of planets	cmn	空間	sc=Hani
eng	space	Noun	tr	area beyond atmosphere of planets	cmn	空间	tr=kōngjiān	sc=Hani
eng	space	Noun	tr	area beyond atmosphere of planets	cor	efanvos	m
eng	space	Noun	tr	area beyond atmosphere of planets	cym	gofod	m
eng	space	Noun	tr	area beyond atmosphere of planets	dan	rummet
eng	space	Noun	tr	area beyond atmosphere of planets	deu	All	n
eng	space	Noun	tr	area beyond atmosphere of planets	deu	Weltall	n
eng	space	Noun	tr	area beyond atmosphere of planets	deu	Weltraum	m
eng	space	Noun	tr	area beyond atmosphere of planets	ell	διάστημα	n
eng	space	Noun	tr	area beyond atmosphere of planets	epo	kosmo
eng	space	Noun	tr	area beyond atmosphere of planets	est	maailmaruum
eng	space	Noun	tr	area beyond atmosphere of planets	eus	espazio
eng	space	Noun	tr	area beyond atmosphere of planets	fas	اسپاش	tr=espâš
eng	space	Noun	tr	area beyond atmosphere of planets	fas	فضا	tr=fazâ	sc=fa-Arab
eng	space	Noun	tr	area beyond atmosphere of planets	fin	avaruus
eng	space	Noun	tr	area beyond atmosphere of planets	fra	espace	m
eng	space	Noun	tr	area beyond atmosphere of planets	gle	spás	m
eng	space	Noun	tr	area beyond atmosphere of planets	glg	espazo	m
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	kosmos	m
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	svȅmīr	m
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	vaseljena	f
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	vasióna	f
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	васељена	f
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	васио́на	f
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	космос	m
eng	space	Noun	tr	area beyond atmosphere of planets	hbs	све̏мӣр	m
eng	space	Noun	tr	area beyond atmosphere of planets	heb	חָלָל	m	tr=khalál
eng	space	Noun	tr	area beyond atmosphere of planets	hin	अंतरिक्ष	m	sc=Deva
eng	space	Noun	tr	area beyond atmosphere of planets	hun	kozmosz
eng	space	Noun	tr	area beyond atmosphere of planets	hun	űr
eng	space	Noun	tr	area beyond atmosphere of planets	hun	világűr
eng	space	Noun	tr	area beyond atmosphere of planets	hye	տիեզերք
eng	space	Noun	tr	area beyond atmosphere of planets	ind	antariksa
eng	space	Noun	tr	area beyond atmosphere of planets	isl	geimur	m
eng	space	Noun	tr	area beyond atmosphere of planets	ita	spazio	m
